Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
"KSTC-100447 STICK 16GB USB 2.0 Intenso Rainbow Line Transparent Black","STICK 16GB USB 2.0 Intenso Rainbow Line Transparent Black","STICK 16GB USB 2.0 Intenso Rainbow Line Transparent Black","Intenso","Electronics","Flash-Speicher","Flash-Speicher,USB Sticks",TRUE,,,,,,,"KSTC-100447",,shopify,100,deny,manual,15.13,,TRUE,TRUE,4034303010011,https://cdn.kosatec.de/media/image/92/dc/6d/100447.jpg,1,,FALSE,"STICK 16GB USB 2.0 Intenso Rainbow Line Transparent Black","STICK 16GB USB 2.0 Intenso Rainbow Line Transparent Black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-100564 DisplayPort > HDMI (ST-ST) 4K 30Hz 3m Black","DisplayPort > HDMI (ST-ST) 4K 30Hz 3m Black","DisplayPort > HDMI (ST-ST) 4K 30Hz 3m Black","No-Name","Electronics","Kabel & Adapter","Kabel & Adapter,Display",TRUE,,,,,,,"KSTC-100564",,shopify,300,deny,manual,22.08,,TRUE,TRUE,4017538064608,https://cdn.kosatec.de/media/image/dc/a2/21/100564_600x600.jpg,1,,FALSE,"DisplayPort > HDMI (ST-ST) 4K 30Hz 3m Black","DisplayPort > HDMI (ST-ST) 4K 30Hz 3m Black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-100858 TIN Epson C13T34664010 CMYK","TIN Epson C13T34664010 CMYK","TIN Epson C13T34664010 CMYK","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-100858",,shopify,24,deny,manual,78.03,,TRUE,TRUE,8715946632117,https://cdn.kosatec.de/media/image/e9/b8/02/100858.jpg,1,,FALSE,"TIN Epson C13T34664010 CMYK","TIN Epson C13T34664010 CMYK","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-100988 61cm/24 (1920x1200) Fujitsu B24W-7 DVI DP USB Pivot 5ms marmorgrau","61cm/24 (1920x1200) Fujitsu B24W-7 DVI DP USB Pivot 5ms marmorgrau","61cm/24 (1920x1200) Fujitsu B24W-7 DVI DP USB Pivot 5ms marmorgrau","Fujitsu","Electronics","Displays","Displays,Monitore",TRUE,,,,,,,"KSTC-100988",,shopify,7,deny,manual,385.14,,TRUE,TRUE,4057185865128,https://cdn.kosatec.de/media/image/c7/7e/06/100988.jpg,1,,FALSE,"61cm/24 (1920x1200) Fujitsu B24W-7 DVI DP USB Pivot 5ms marmorgrau","61cm/24 (1920x1200) Fujitsu B24W-7 DVI DP USB Pivot 5ms marmorgrau","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101020 Microsoft Surface Pen - V4 Black","Microsoft Surface Pen - V4 Black","Microsoft Surface Pen - V4 Black","Microsoft","Electronics","Tablets & Smartphones","Tablets & Smartphones,Tablet Zubehör",TRUE,,,,,,,"KSTC-101020",,shopify,100,deny,manual,120.90,,TRUE,TRUE,0889842203431,https://cdn.kosatec.de/media/image/cd/cb/39/101020_600x600.jpg,1,,FALSE,"Microsoft Surface Pen - V4 Black","Microsoft Surface Pen - V4 Black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101021 TIN Epson DURABrite Ultra Ink 27 XXL Black NEUE VERPACKUNG","TIN Epson DURABrite Ultra Ink 27 XXL Black NEUE VERPACKUNG","TIN Epson DURABrite Ultra Ink 27 XXL Black NEUE VERPACKUNG","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-101021",,shopify,16,deny,manual,71.28,,TRUE,TRUE,8715946625942,https://cdn.kosatec.de/media/image/6a/34/e9/101021.jpg,1,,FALSE,"TIN Epson DURABrite Ultra Ink 27 XXL Black NEUE VERPACKUNG","TIN Epson DURABrite Ultra Ink 27 XXL Black NEUE VERPACKUNG","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101112 TIN Canon CLI581 CMYK","TIN Canon CLI581 CMYK","TIN Canon CLI581 CMYK","Canon","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-101112",,shopify,22,deny,manual,65.29,,TRUE,TRUE,8714574652214,https://cdn.kosatec.de/media/image/61/62/cf/101112_600x600.jpg,1,,FALSE,"TIN Canon CLI581 CMYK","TIN Canon CLI581 CMYK","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101113 TIN Canon Tinte PGI-580XLPGBK Pigment Schwarz bis zu 400 Seiten gemäß ISO/IEC 24711","TIN Canon Tinte PGI-580XLPGBK Pigment Schwarz bis zu 400 Seiten gemäß ISO/IEC 24711","TIN Canon Tinte PGI-580XLPGBK Pigment Schwarz bis zu 400 Seiten gemäß ISO/IEC 24711","Canon","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-101113",,shopify,200,deny,manual,31.91,,TRUE,TRUE,4549292086980,https://cdn.kosatec.de/media/image/83/51/62/101113_600x600.jpg,1,,FALSE,"TIN Canon Tinte PGI-580XLPGBK Pigment Schwarz bis zu 400 Seiten gemäß ISO/IEC 24711","TIN Canon Tinte PGI-580XLPGBK Pigment Schwarz bis zu 400 Seiten gemäß ISO/IEC 24711","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101114 TIN Canon CLI581XLBK black HC","TIN Canon CLI581XLBK black HC","TIN Canon CLI581XLBK black HC","Canon","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-101114",,shopify,80,deny,manual,29.51,,TRUE,TRUE,4549292086997,https://cdn.kosatec.de/media/image/96/6f/b0/101114_600x600.jpg,1,,FALSE,"TIN Canon CLI581XLBK black HC","TIN Canon CLI581XLBK black HC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101115 TIN Canon CLI581XLC cyan HC","TIN Canon CLI581XLC cyan HC","TIN Canon CLI581XLC cyan HC","Canon","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-101115",,shopify,100,deny,manual,30.25,,TRUE,TRUE,4549292087017,https://cdn.kosatec.de/media/image/64/b4/3e/101115_600x600.jpg,1,,FALSE,"TIN Canon CLI581XLC cyan HC","TIN Canon CLI581XLC cyan HC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101116 TIN Canon CLI581XLM magenta HC","TIN Canon CLI581XLM magenta HC","TIN Canon CLI581XLM magenta HC","Canon","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-101116",,shopify,100,deny,manual,30.15,,TRUE,TRUE,4549292087024,https://cdn.kosatec.de/media/image/bb/32/8a/101116_600x600.jpg,1,,FALSE,"TIN Canon CLI581XLM magenta HC","TIN Canon CLI581XLM magenta HC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101117 TIN Canon CLI581XLY yellow HC","TIN Canon CLI581XLY yellow HC","TIN Canon CLI581XLY yellow HC","Canon","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-101117",,shopify,100,deny,manual,29.94,,TRUE,TRUE,4549292087031,https://cdn.kosatec.de/media/image/d6/a6/cd/101117_600x600.jpg,1,,FALSE,"TIN Canon CLI581XLY yellow HC","TIN Canon CLI581XLY yellow HC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101135 TIN Canon CLI581XXL CMYK HC","TIN Canon CLI581XXL CMYK HC","TIN Canon CLI581XXL CMYK HC","Canon","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-101135",,shopify,80,deny,manual,114.57,,TRUE,TRUE,8714574652184,https://cdn.kosatec.de/media/image/05/f2/59/101135_600x600.jpg,1,,FALSE,"TIN Canon CLI581XXL CMYK HC","TIN Canon CLI581XXL CMYK HC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101193 HUB 5Port LogiLink SuperSpeed 1x USB Power passiv Silver","HUB 5Port LogiLink SuperSpeed 1x USB Power passiv Silver","HUB 5Port LogiLink SuperSpeed 1x USB Power passiv Silver","LogiLink","Electronics","Kabel & Adapter","Kabel & Adapter,USB",TRUE,,,,,,,"KSTC-101193",,shopify,17,deny,manual,43.71,,TRUE,TRUE,4052792033687,https://cdn.kosatec.de/media/image/cb/0b/7c/101193.jpg,1,,FALSE,"HUB 5Port LogiLink SuperSpeed 1x USB Power passiv Silver","HUB 5Port LogiLink SuperSpeed 1x USB Power passiv Silver","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101232 TIN Epson C13T33574011 33XL Multipack XL","TIN Epson C13T33574011 33XL Multipack XL","TIN Epson C13T33574011 33XL Multipack XL","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-101232",,shopify,2,deny,manual,142.70,,TRUE,TRUE,8715946645292,https://cdn.kosatec.de/media/image/1b/94/30/101232.jpg,1,,FALSE,"TIN Epson C13T33574011 33XL Multipack XL","TIN Epson C13T33574011 33XL Multipack XL","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101280 KAB USB-C > HDMI (ST-ST) 2m 4K 30Hz DeLOCK Black","KAB USB-C > HDMI (ST-ST) 2m 4K 30Hz DeLOCK Black","KAB USB-C > HDMI (ST-ST) 2m 4K 30Hz DeLOCK Black","DeLOCK","Electronics","Kabel & Adapter","Kabel & Adapter,USB",TRUE,,,,,,,"KSTC-101280",,shopify,2,deny,manual,44.40,,TRUE,TRUE,4043619852598,https://cdn.kosatec.de/media/image/4a/21/cf/101280.jpg,1,,FALSE,"KAB USB-C > HDMI (ST-ST) 2m 4K 30Hz DeLOCK Black","KAB USB-C > HDMI (ST-ST) 2m 4K 30Hz DeLOCK Black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101298 TON HP Toner 410X CF252XM Multipack (Cyan/Magenta/Gelb) Hohe Kapazität","TON HP Toner 410X CF252XM Multipack (Cyan/Magenta/Gelb) Hohe Kapazität","TON HP Toner 410X CF252XM Multipack (Cyan/Magenta/Gelb) Hohe Kapazität","HP","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-101298",,shopify,7,deny,manual,764.82,,TRUE,TRUE,0190780321348,https://cdn.kosatec.de/media/image/9b/44/60/101298.jpg,1,,FALSE,"TON HP Toner 410X CF252XM Multipack (Cyan/Magenta/Gelb) Hohe Kapazität","TON HP Toner 410X CF252XM Multipack (Cyan/Magenta/Gelb) Hohe Kapazität","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101312 TIN Canon Tinte PGI-580XXLPGBK Schwarz bis zu 600 Seiten gemäß ISO/IEC 24711","TIN Canon Tinte PGI-580XXLPGBK Schwarz bis zu 600 Seiten gemäß ISO/IEC 24711","TIN Canon Tinte PGI-580XXLPGBK Schwarz bis zu 600 Seiten gemäß ISO/IEC 24711","Canon","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-101312",,shopify,77,deny,manual,39.67,,TRUE,TRUE,4549292086836,https://cdn.kosatec.de/media/image/8e/42/c7/101312_600x600.jpg,1,,FALSE,"TIN Canon Tinte PGI-580XXLPGBK Schwarz bis zu 600 Seiten gemäß ISO/IEC 24711","TIN Canon Tinte PGI-580XXLPGBK Schwarz bis zu 600 Seiten gemäß ISO/IEC 24711","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101388 Knopf CR2032 Varta (1-Stück)","Knopf CR2032 Varta (1-Stück)","Knopf CR2032 Varta (1-Stück)","VARTA","Electronics","Energie & USV","Energie & USV,Batterien",TRUE,,,,,,,"KSTC-101388",,shopify,500,deny,manual,10.90,,TRUE,TRUE,4008496276882,https://cdn.kosatec.de/media/image/a3/39/ce/101388_600x600.jpg,1,,FALSE,"Knopf CR2032 Varta (1-Stück)","Knopf CR2032 Varta (1-Stück)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101395 Logitech Craft Advanced with Creative Input Dial , Bluetooth , black - grey","Logitech Craft Advanced with Creative Input Dial , Bluetooth , black - grey","Logitech Craft Advanced with Creative Input Dial , Bluetooth , black - grey","Logitech","Electronics","Eingabegeräte","Eingabegeräte,Tastaturen",TRUE,,,,,,,"KSTC-101395",,shopify,26,deny,manual,246.32,,TRUE,TRUE,5099206072800,https://cdn.kosatec.de/media/image/15/7f/a3/101395_600x600.jpg,1,,FALSE,"Logitech Craft Advanced with Creative Input Dial , Bluetooth , black - grey","Logitech Craft Advanced with Creative Input Dial , Bluetooth , black - grey","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101409 Mauspad mit Silikon Handauflage Ednet Black","Mauspad mit Silikon Handauflage Ednet Black","Mauspad mit Silikon Handauflage Ednet Black","Ednet","Electronics","Eingabegeräte","Eingabegeräte,Mauspads",TRUE,,,,,,,"KSTC-101409",,shopify,1,deny,manual,16.97,,TRUE,TRUE,4054007640208,https://cdn.kosatec.de/media/image/1a/bd/41/101409lVDm1zqVpCkYv.jpg,1,,FALSE,"Mauspad mit Silikon Handauflage Ednet Black","Mauspad mit Silikon Handauflage Ednet Black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101435 Microsoft Surface - USB-C to HDMI Adapter","Microsoft Surface - USB-C to HDMI Adapter","Microsoft Surface - USB-C to HDMI Adapter","Microsoft","Electronics","Tablets & Smartphones","Tablets & Smartphones,Tablet Zubehör",TRUE,,,,,,,"KSTC-101435",,shopify,100,deny,manual,56.88,,TRUE,TRUE,0889842238327,https://cdn.kosatec.de/media/image/af/31/25/101435_600x600.jpg,1,,FALSE,"Microsoft Surface - USB-C to HDMI Adapter","Microsoft Surface - USB-C to HDMI Adapter","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101436 Microsoft Surface - USB-C to VGA Adapter","Microsoft Surface - USB-C to VGA Adapter","Microsoft Surface - USB-C to VGA Adapter","Microsoft","Electronics","Tablets & Smartphones","Tablets & Smartphones,Tablet Zubehör",TRUE,,,,,,,"KSTC-101436",,shopify,1,deny,manual,44.83,,TRUE,TRUE,0889842238440,https://cdn.kosatec.de/media/image/cd/e3/38/101436_600x600.jpg,1,,FALSE,"Microsoft Surface - USB-C to VGA Adapter","Microsoft Surface - USB-C to VGA Adapter","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101595 AVM FRITZ! Powerline 1260E 1200Mbit/s Eingebauter Ethernet-Anschluss WLAN white 1Stück(e) Single","AVM FRITZ! Powerline 1260E 1200Mbit/s Eingebauter Ethernet-Anschluss WLAN white 1Stück(e) Single","AVM FRITZ! Powerline 1260E 1200Mbit/s Eingebauter Ethernet-Anschluss WLAN white 1Stück(e) Single","AVM","Electronics","Netzwerk","Netzwerk,Powerlan",TRUE,,,,,,,"KSTC-101595",,shopify,47,deny,manual,198.25,,TRUE,TRUE,4023125027895,https://cdn.kosatec.de/media/image/c0/b7/b0/101595.jpg,1,,FALSE,"AVM FRITZ! Powerline 1260E 1200Mbit/s Eingebauter Ethernet-Anschluss WLAN white 1Stück(e) Single","AVM FRITZ! Powerline 1260E 1200Mbit/s Eingebauter Ethernet-Anschluss WLAN white 1Stück(e) Single","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101699 128GB Intenso Premium Portable USB 3.0 Anthrazit","128GB Intenso Premium Portable USB 3.0 Anthrazit","128GB Intenso Premium Portable USB 3.0 Anthrazit","Intenso","Electronics","SSDs","SSDs,Externe SSDs",TRUE,,,,,,,"KSTC-101699",,shopify,1,deny,manual,54.08,,TRUE,TRUE,4034303025367,https://cdn.kosatec.de/media/image/3f/22/77/101699.jpg,1,,FALSE,"128GB Intenso Premium Portable USB 3.0 Anthrazit","128GB Intenso Premium Portable USB 3.0 Anthrazit","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101701 256GB Intenso Premium Portable USB 3.0 Anthrazit","256GB Intenso Premium Portable USB 3.0 Anthrazit","256GB Intenso Premium Portable USB 3.0 Anthrazit","Intenso","Electronics","SSDs","SSDs,Externe SSDs",TRUE,,,,,,,"KSTC-101701",,shopify,42,deny,manual,61.69,,TRUE,TRUE,4034303025398,https://cdn.kosatec.de/media/image/4a/ed/0b/101701.jpg,1,,FALSE,"256GB Intenso Premium Portable USB 3.0 Anthrazit","256GB Intenso Premium Portable USB 3.0 Anthrazit","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101760 KAB Adapter USB-C > USB3.1 (ST-BU) 0.15m DeLOCK Black","KAB Adapter USB-C > USB3.1 (ST-BU) 0.15m DeLOCK Black","KAB Adapter USB-C > USB3.1 (ST-BU) 0.15m DeLOCK Black","DeLOCK","Electronics","Kabel & Adapter","Kabel & Adapter,USB",TRUE,,,,,,,"KSTC-101760",,shopify,100,deny,manual,17.60,,TRUE,TRUE,4043619656349,https://cdn.kosatec.de/media/image/2e/0a/e9/101760.jpg,1,,FALSE,"KAB Adapter USB-C > USB3.1 (ST-BU) 0.15m DeLOCK Black","KAB Adapter USB-C > USB3.1 (ST-BU) 0.15m DeLOCK Black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101860 Mini LC Power 2010MB black","Mini LC Power 2010MB black","Mini LC Power 2010MB black","LC-Power","Electronics","Gehäuse","Gehäuse,Midi-/Mini-Tower",TRUE,,,,,,,"KSTC-101860",,shopify,2,deny,manual,56.71,,TRUE,TRUE,4260070125393,https://cdn.kosatec.de/media/image/6c/42/db/101860.jpg,1,,FALSE,"Mini LC Power 2010MB black","Mini LC Power 2010MB black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101874 SSD 2.5 250GB Crucial MX500","SSD 2.5 250GB Crucial MX500","SSD 2.5 250GB Crucial MX500","Crucial","Electronics","SSDs","SSDs,Interne SSDs",TRUE,,,,,,,"KSTC-101874",,shopify,99,deny,manual,54.08,,TRUE,TRUE,0649528785046,https://cdn.kosatec.de/media/image/72/8f/3f/101874.jpg,1,,FALSE,"SSD 2.5 250GB Crucial MX500","SSD 2.5 250GB Crucial MX500","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101875 SSD 2.5 500GB Crucial MX500","SSD 2.5 500GB Crucial MX500","SSD 2.5 500GB Crucial MX500","Crucial","Electronics","SSDs","SSDs,Interne SSDs",TRUE,,,,,,,"KSTC-101875",,shopify,300,deny,manual,66.61,,TRUE,TRUE,0649528785053,https://cdn.kosatec.de/media/image/22/d3/46/101875.jpg,1,,FALSE,"SSD 2.5 500GB Crucial MX500","SSD 2.5 500GB Crucial MX500","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101923 TON HP Toner 203X CF540X Schwarz","TON HP Toner 203X CF540X Schwarz","TON HP Toner 203X CF540X Schwarz","HP","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Toner",TRUE,,,,,,,"KSTC-101923",,shopify,12,deny,manual,145.35,,TRUE,TRUE,0190781107125,https://cdn.kosatec.de/media/image/03/f4/27/101923.jpg,1,,FALSE,"TON HP Toner 203X CF540X Schwarz","TON HP Toner 203X CF540X Schwarz","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-101937 68 6cm/ 27 (3840x2160) Fujitsu P27-8 TS UHD 4K Ultra HD IPS DP Mini DP 2x HDMI USB HUB Pivot black","68 6cm/ 27 (3840x2160) Fujitsu P27-8 TS UHD 4K Ultra HD IPS DP Mini DP 2x HDMI USB HUB Pivot black","68 6cm/ 27 (3840x2160) Fujitsu P27-8 TS UHD 4K Ultra HD IPS DP Mini DP 2x HDMI USB HUB Pivot black","Fujitsu","Electronics","Displays","Displays,Monitore",TRUE,,,,,,,"KSTC-101937",,shopify,25,deny,manual,706.36,,TRUE,TRUE,4057185785563,https://cdn.kosatec.de/media/image/46/83/1b/101937.jpg,1,,FALSE,"68 6cm/ 27 (3840x2160) Fujitsu P27-8 TS UHD 4K Ultra HD IPS DP Mini DP 2x HDMI USB HUB Pivot black","68 6cm/ 27 (3840x2160) Fujitsu P27-8 TS UHD 4K Ultra HD IPS DP Mini DP 2x HDMI USB HUB Pivot black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-102072 ET Zebra Etikettendrucker GK420d USB/parallel/seriell/104mm/203DPI/127mm/sek.","ET Zebra Etikettendrucker GK420d USB/parallel/seriell/104mm/203DPI/127mm/sek.","ET Zebra Etikettendrucker GK420d USB/parallel/seriell/104mm/203DPI/127mm/sek.","Zebra","Electronics","Drucker & Scanner","Drucker & Scanner,Drucker",TRUE,,,,,,,"KSTC-102072",,shopify,100,deny,manual,384.45,,TRUE,TRUE,0028121500667,https://cdn.kosatec.de/media/image/32/0d/91/102072_600x600.jpg,1,,FALSE,"ET Zebra Etikettendrucker GK420d USB/parallel/seriell/104mm/203DPI/127mm/sek.","ET Zebra Etikettendrucker GK420d USB/parallel/seriell/104mm/203DPI/127mm/sek.","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-102132 Tischhalterung für 2 Monitore bis 69cm 27 8KG ARCTIC Z2 Basic","Tischhalterung für 2 Monitore bis 69cm 27 8KG ARCTIC Z2 Basic","Tischhalterung für 2 Monitore bis 69cm 27 8KG ARCTIC Z2 Basic","ARCTIC","Electronics","Displays","Displays,Display Zubehör",TRUE,,,,,,,"KSTC-102132",,shopify,5,deny,manual,64.99,,TRUE,TRUE,4895213700948,https://cdn.kosatec.de/media/image/26/66/50/102132.jpg,1,,FALSE,"Tischhalterung für 2 Monitore bis 69cm 27 8KG ARCTIC Z2 Basic","Tischhalterung für 2 Monitore bis 69cm 27 8KG ARCTIC Z2 Basic","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-102134 Wandhalterung für 1 Monitor bis 109cm 43 8kg ARCTIC W1-3D black","Wandhalterung für 1 Monitor bis 109cm 43 8kg ARCTIC W1-3D black","Wandhalterung für 1 Monitor bis 109cm 43 8kg ARCTIC W1-3D black","ARCTIC","Electronics","Displays","Displays,Display Zubehör",TRUE,,,,,,,"KSTC-102134",,shopify,44,deny,manual,83.86,,TRUE,TRUE,4895213700344,https://cdn.kosatec.de/media/image/e2/d8/3b/102134pmrzSAF2ApMUY.jpg,1,,FALSE,"Wandhalterung für 1 Monitor bis 109cm 43 8kg ARCTIC W1-3D black","Wandhalterung für 1 Monitor bis 109cm 43 8kg ARCTIC W1-3D black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-102154 TIN Brother Tinte LC-3217VALDR Value Pack (BK(C/M/Y)","TIN Brother Tinte LC-3217VALDR Value Pack (BK(C/M/Y)","TIN Brother Tinte LC-3217VALDR Value Pack (BK(C/M/Y)","Brother","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-102154",,shopify,9,deny,manual,80.49,,TRUE,TRUE,4977766779159,https://cdn.kosatec.de/media/image/4d/af/46/102154.jpg,1,,FALSE,"TIN Brother Tinte LC-3217VALDR Value Pack (BK(C/M/Y)","TIN Brother Tinte LC-3217VALDR Value Pack (BK(C/M/Y)","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-102200 3.5 20TB WD My Book Duo 20TB Desktop black Disk-Array","3.5 20TB WD My Book Duo 20TB Desktop black Disk-Array","3.5 20TB WD My Book Duo 20TB Desktop black Disk-Array","Western Digital","Electronics","Netzwerk","Netzwerk,NAS-Systeme",TRUE,,,,,,,"KSTC-102200",,shopify,5,deny,manual,854.75,,TRUE,TRUE,0718037856704,https://cdn.kosatec.de/media/image/5d/0e/c8/102200_600x600.jpg,1,,FALSE,"3.5 20TB WD My Book Duo 20TB Desktop black Disk-Array","3.5 20TB WD My Book Duo 20TB Desktop black Disk-Array","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-102206 TIN Epson C13T35964010 CMYK HC","TIN Epson C13T35964010 CMYK HC","TIN Epson C13T35964010 CMYK HC","Epson","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-102206",,shopify,12,deny,manual,207.71,,TRUE,TRUE,8715946632438,https://cdn.kosatec.de/media/image/c7/e3/69/102206.jpg,1,,FALSE,"TIN Epson C13T35964010 CMYK HC","TIN Epson C13T35964010 CMYK HC","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-102207 Apple Lightning - USB Kabel 0.5M Rtl","Apple Lightning - USB Kabel 0.5M Rtl","Apple Lightning - USB Kabel 0.5M Rtl","Apple","Electronics","Apple","Apple,Apple Zubehör",TRUE,,,,,,,"KSTC-102207",,shopify,39,deny,manual,40.37,,TRUE,TRUE,0885909707973,https://cdn.kosatec.de/media/image/96/50/f3/102207.jpg,1,,FALSE,"Apple Lightning - USB Kabel 0.5M Rtl","Apple Lightning - USB Kabel 0.5M Rtl","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-102328 Microsoft Surface Pro 7/7+ Type Cover Black","Microsoft Surface Pro 7/7+ Type Cover Black","Microsoft Surface Pro 7/7+ Type Cover Black","Microsoft","Electronics","Tablets & Smartphones","Tablets & Smartphones,Tablet Zubehör",TRUE,,,,,,,"KSTC-102328",,shopify,4,deny,manual,173.60,,TRUE,TRUE,0889842205282,https://cdn.kosatec.de/media/image/d5/95/52/102328.jpg,1,,FALSE,"Microsoft Surface Pro 7/7+ Type Cover Black","Microsoft Surface Pro 7/7+ Type Cover Black","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
"KSTC-102465 TIN Brother Tinte LC-3213Y Gelb bis zu 400 Seiten nach ISO/IEC 24711","TIN Brother Tinte LC-3213Y Gelb bis zu 400 Seiten nach ISO/IEC 24711","TIN Brother Tinte LC-3213Y Gelb bis zu 400 Seiten nach ISO/IEC 24711","Brother","Electronics","Verbrauchsmaterialien","Verbrauchsmaterialien,Tinte",TRUE,,,,,,,"KSTC-102465",,shopify,10,deny,manual,25.10,,TRUE,TRUE,4977766762281,https://cdn.kosatec.de/media/image/d9/b8/66/102465.jpg,1,,FALSE,"TIN Brother Tinte LC-3213Y Gelb bis zu 400 Seiten nach ISO/IEC 24711","TIN Brother Tinte LC-3213Y Gelb bis zu 400 Seiten nach ISO/IEC 24711","Electronics",,,,,,,FALSE,,,,,,,,,,,,active
