Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
"PCNB-71120","Captiva B4I 23V1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : Intel G6900<br>Mainboard : H610M<br>RAM : 8GB<br>Graphic : Intel UHD Graphics <br>SSD : 500GB M.2<br>CPU Cooler : Box<br>OS : Win11 Home <br>Type : PC<br>","Intel","Electronics > Computers","Computer","Computer,Intel",TRUE,,,,,,,"PCNB-71120",,shopify,4,deny,manual,501.93,,TRUE,TRUE,4046373711200,https://www.nexoc-store.de/shop/media/image/f4/d6/80/45186_02p6kpWGYIRKHm8_600x600..jpg,1,,FALSE,"Captiva B4I 23V1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : Intel G6900<br>Mainboard : H610M<br>RAM : 8GB<br>Graphic : Intel UHD Graphics <br>SSD : 500GB M.2<br>CPU Cooler : Box<br>OS : Win11 Home <br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-63233","Captiva B4A 21V1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R3 4300GE<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : Radeon Graphics<br>SSD : 256GB M.2<br>HDD : 1TB<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-63233",,shopify,5,deny,manual,597.69,,TRUE,TRUE,4046373632338,https://www.nexoc-store.de/shop/media/image/b0/a4/1b/45186_01MDaWPlQhRiGLz_600x600..jpg,1,,FALSE,"Captiva B4A 21V1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R3 4300GE<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : Radeon Graphics<br>SSD : 256GB M.2<br>HDD : 1TB<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-66348","Captiva B4A 21V1.1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R3 4300GE<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : Radeon Graphics<br>SSD : 256GB M.2<br>HDD : 1TB<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-66348",,shopify,5,deny,manual,597.69,,TRUE,TRUE,4046373663486,https://www.nexoc-store.de/shop/media/image/0c/02/e1/45186_01OtnalytkbC62B_600x600..jpg,1,,FALSE,"Captiva B4A 21V1.1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R3 4300GE<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : Radeon Graphics<br>SSD : 256GB M.2<br>HDD : 1TB<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-65286","Captiva B4A 21V1 Pro","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R3 4300GE<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : Radeon Graphics<br>SSD : 250GB M.2<br>HDD : 1TB<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Pro<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-65286",,shopify,5,deny,manual,639.27,,TRUE,TRUE,4046373652862,https://www.nexoc-store.de/shop/media/image/35/29/d7/45186_01Tr1BK5xmRVtzu_600x600..jpg,1,,FALSE,"Captiva B4A 21V1 Pro","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R3 4300GE<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : Radeon Graphics<br>SSD : 250GB M.2<br>HDD : 1TB<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Pro<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-63238","Captiva B4A 21V2","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R3 4300GE<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : Radeon Graphics<br>SSD : 500GB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-63238",,shopify,5,deny,manual,566.19,,TRUE,TRUE,4046373632383,https://www.nexoc-store.de/shop/media/image/f0/2b/f4/45186_01ap7q3HWnk8xGa_600x600..jpg,1,,FALSE,"Captiva B4A 21V2","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R3 4300GE<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : Radeon Graphics<br>SSD : 500GB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-66349","Captiva B4A 21V2.1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R3 4300GE<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : Radeon Graphics<br>SSD : 500GB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-66349",,shopify,5,deny,manual,566.19,,TRUE,TRUE,4046373663493,https://www.nexoc-store.de/shop/media/image/a1/89/84/45186_014fkjZMSocl2Z8_600x600..jpg,1,,FALSE,"Captiva B4A 21V2.1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R3 4300GE<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : Radeon Graphics<br>SSD : 500GB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-65288","Captiva B4A 21V2 Pro","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R3 4300GE<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : Radeon Graphics<br>SSD : 500GB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Pro<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-65288",,shopify,5,deny,manual,607.77,,TRUE,TRUE,4046373652886,https://www.nexoc-store.de/shop/media/image/98/fa/60/45186_01vsiVV9SO3OORN_600x600..jpg,1,,FALSE,"Captiva B4A 21V2 Pro","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R3 4300GE<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : Radeon Graphics<br>SSD : 500GB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Pro<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-59542","Captiva B5A 21V1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 4650G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 480GB<br>HDD : 1TB<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-59542",,shopify,113,deny,manual,682.11,,TRUE,TRUE,4046373595428,https://www.nexoc-store.de/shop/media/image/0e/7d/0a/45186_01yK89X2eQ5Nx0n_600x600..png,1,,FALSE,"Captiva B5A 21V1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 4650G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 480GB<br>HDD : 1TB<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-66350","Captiva B5A 21V1.1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 4650G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 480GB<br>HDD : 1TB<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-66350",,shopify,113,deny,manual,682.11,,TRUE,TRUE,4046373663509,https://www.nexoc-store.de/shop/media/image/2f/5d/ea/45186_01epxLz1eqf3C7u_600x600..jpg,1,,FALSE,"Captiva B5A 21V1.1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 4650G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 480GB<br>HDD : 1TB<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-65281","Captiva B5A 21V1 Pro","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 4650G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 480GB<br>HDD : 1TB<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Pro<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-65281",,shopify,113,deny,manual,713.61,,TRUE,TRUE,4046373652817,https://www.nexoc-store.de/shop/media/image/38/e4/25/45186_01NdNZYMiYUS2rV_600x600..jpg,1,,FALSE,"Captiva B5A 21V1 Pro","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 4650G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 480GB<br>HDD : 1TB<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Pro<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-59552","Captiva B5A 21V2","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 4650G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 1TB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-59552",,shopify,113,deny,manual,672.03,,TRUE,TRUE,4046373595527,https://www.nexoc-store.de/shop/media/image/79/68/d0/45186_01hFK4WrvLL72Gn_600x600..png,1,,FALSE,"Captiva B5A 21V2","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 4650G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 1TB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-65283","Captiva B5A 21V2 Pro","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 4650G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 1TB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Pro<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-65283",,shopify,113,deny,manual,713.61,,TRUE,TRUE,4046373652831,https://www.nexoc-store.de/shop/media/image/52/1d/3d/45186_01bAWcrGZnnTdMh_600x600..jpg,1,,FALSE,"Captiva B5A 21V2 Pro","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 4650G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 1TB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Pro<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-65276","Captiva B5A 21V4","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 5600G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 1TB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-65276",,shopify,92,deny,manual,724.95,,TRUE,TRUE,4046373652763,https://www.nexoc-store.de/shop/media/image/45/2b/7a/45186_01F3pfcoG5TOE0S_600x600..jpg,1,,FALSE,"Captiva B5A 21V4","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 5600G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 1TB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-71123","Captiva B5A 23V1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 4650G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 1TB M.2<br>CPU Cooler : Box<br>OS : Win11 Home <br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-71123",,shopify,113,deny,manual,639.27,,TRUE,TRUE,4046373711231,https://www.nexoc-store.de/shop/media/image/36/4e/2d/45186_02Qj42qoxYwoxmE_600x600..jpg,1,,FALSE,"Captiva B5A 23V1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R5 4650G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 1TB M.2<br>CPU Cooler : Box<br>OS : Win11 Home <br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-71125","Captiva B6I 23V1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : Intel i5 12400<br>Mainboard : H610M<br>RAM : 16GB<br>Graphic : Intel UHD Graphics <br>SSD : 500GB M.2<br>CPU Cooler : I350<br>OS : Win11 Home <br>Type : PC<br>","Intel","Electronics > Computers","Computer","Computer,Intel",TRUE,,,,,,,"PCNB-71125",,shopify,9,deny,manual,692.19,,TRUE,TRUE,4046373711255,https://www.nexoc-store.de/shop/media/image/ea/54/ba/45186_02STopc1Cz7KN7S_600x600..jpg,1,,FALSE,"Captiva B6I 23V1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : Intel i5 12400<br>Mainboard : H610M<br>RAM : 16GB<br>Graphic : Intel UHD Graphics <br>SSD : 500GB M.2<br>CPU Cooler : I350<br>OS : Win11 Home <br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-65295","Captiva B7A 21V3","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R7 5700G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 1TB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-65295",,shopify,113,deny,manual,999.63,,TRUE,TRUE,4046373652954,https://www.nexoc-store.de/shop/media/image/b9/b5/87/45186_01kyqRaANMM9QER_600x600..jpg,1,,FALSE,"Captiva B7A 21V3","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : AMD R7 5700G<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : Radeon Graphics<br>SSD : 1TB M.2<br>CPU Cooler : A250<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-55838","Captiva G7IG 20V1","Chassis : Captiva 8860 o.F.<br>Power : 350W<br>CPU : Intel i5 10400F<br>Mainboard : H410M<br>RAM : 8GB<br>Graphic : GTX 1650 4GB<br>SSD : 480GB<br>HDD : 1TB<br>CPU Cooler : Box<br>Cooler : white<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Intel","Electronics > Computers","Computer","Computer,Intel",TRUE,,,,,,,"PCNB-55838",,shopify,108,deny,manual,893.79,,TRUE,TRUE,4046373558386,https://www.nexoc-store.de/shop/media/image/4a/32/f1/52220_01_600x600..png,1,,FALSE,"Captiva G7IG 20V1","Chassis : Captiva 8860 o.F.<br>Power : 350W<br>CPU : Intel i5 10400F<br>Mainboard : H410M<br>RAM : 8GB<br>Graphic : GTX 1650 4GB<br>SSD : 480GB<br>HDD : 1TB<br>CPU Cooler : Box<br>Cooler : white<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-55839","Captiva G7IG 20V2","Chassis : Captiva 8860 o.F.<br>Power : 350W<br>CPU : Intel i5 10400F<br>Mainboard : H410M<br>RAM : 16GB<br>Graphic : GTX 1650 4GB<br>SSD : 480GB<br>HDD : 1TB<br>CPU Cooler : Box<br>Cooler : white<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Intel","Electronics > Computers","Computer","Computer,Intel",TRUE,,,,,,,"PCNB-55839",,shopify,108,deny,manual,925.29,,TRUE,TRUE,4046373558393,https://www.nexoc-store.de/shop/media/image/dc/b6/2f/52220_01gtrbcBB5fAIqg_600x600..png,1,,FALSE,"Captiva G7IG 20V2","Chassis : Captiva 8860 o.F.<br>Power : 350W<br>CPU : Intel i5 10400F<br>Mainboard : H410M<br>RAM : 16GB<br>Graphic : GTX 1650 4GB<br>SSD : 480GB<br>HDD : 1TB<br>CPU Cooler : Box<br>Cooler : white<br>Periphery : inkl. Keyboard & Mouse<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-64606","Captiva G7IG 21V1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : Intel i5 10400F<br>Mainboard : H410M<br>RAM : 8GB<br>Graphic : GTX 1050 Ti 4GB<br>SSD : 480GB<br>CPU Cooler : I250<br>OS : Win11 Home<br>Type : PC<br>","Intel","Electronics > Computers","Computer","Computer,Intel",TRUE,,,,,,,"PCNB-64606",,shopify,32,deny,manual,798.03,,TRUE,TRUE,4046373646069,https://www.nexoc-store.de/shop/media/image/86/bc/68/45186_02zEfkK7qey5eWY_600x600..jpg,1,,FALSE,"Captiva G7IG 21V1","Chassis : Sohoo 6826<br>Power : 350W<br>CPU : Intel i5 10400F<br>Mainboard : H410M<br>RAM : 8GB<br>Graphic : GTX 1050 Ti 4GB<br>SSD : 480GB<br>CPU Cooler : I250<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-71192","Captiva G7IG 23V1","Chassis : Captiva AG 120<br>Power : Captiva 450W<br>CPU : Intel i5 12400F<br>Mainboard : H610M<br>RAM : 8GB<br>Graphic : GTX 1650 4GB<br>SSD : 500GB M.2<br>CPU Cooler : I350<br>OS : Win11 Home <br>Type : PC<br>","Intel","Electronics > Computers","Computer","Computer,Intel",TRUE,,,,,,,"PCNB-71192",,shopify,9,deny,manual,883.71,,TRUE,TRUE,4046373711927,https://www.nexoc-store.de/shop/media/image/10/e4/40/68878_01lGgsgb7qmw767_600x600..jpg,1,,FALSE,"Captiva G7IG 23V1","Chassis : Captiva AG 120<br>Power : Captiva 450W<br>CPU : Intel i5 12400F<br>Mainboard : H610M<br>RAM : 8GB<br>Graphic : GTX 1650 4GB<br>SSD : 500GB M.2<br>CPU Cooler : I350<br>OS : Win11 Home <br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-71190","Captiva G7AG 23V1","Chassis : Captiva AG 120<br>Power : Captiva 450W<br>CPU : AMD R5 5500<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : GTX 1650 4GB<br>SSD : 500GB M.2<br>CPU Cooler : Box<br>OS : Win11 Home <br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-71190",,shopify,45,deny,manual,840.87,,TRUE,TRUE,4046373711903,https://www.nexoc-store.de/shop/media/image/72/6d/5f/68878_01rJxYXGNVLPwHA_600x600..jpg,1,,FALSE,"Captiva G7AG 23V1","Chassis : Captiva AG 120<br>Power : Captiva 450W<br>CPU : AMD R5 5500<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : GTX 1650 4GB<br>SSD : 500GB M.2<br>CPU Cooler : Box<br>OS : Win11 Home <br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-65085","Captiva G9IG 21V2","Chassis : Captiva 8860<br>Power : Captiva 450W<br>CPU : Intel i7 11700F<br>Mainboard : H510M<br>RAM : 8GB<br>Graphic : GTX 1650 4GB<br>SSD : 500GB M.2<br>CPU Cooler : LC120<br>Cooler : RGB<br>OS : Win11 Home<br>Type : PC<br>","Intel","Electronics > Computers","Computer","Computer,Intel",TRUE,,,,,,,"PCNB-65085",,shopify,89,deny,manual,1031.13,,TRUE,TRUE,4046373650851,https://www.nexoc-store.de/shop/media/image/6b/68/3c/58071_01bKaP2KEhN4OiI_600x600..jpg,1,,FALSE,"Captiva G9IG 21V2","Chassis : Captiva 8860<br>Power : Captiva 450W<br>CPU : Intel i7 11700F<br>Mainboard : H510M<br>RAM : 8GB<br>Graphic : GTX 1650 4GB<br>SSD : 500GB M.2<br>CPU Cooler : LC120<br>Cooler : RGB<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-65030","Captiva G9IG 21V3","Chassis : Captiva 8860<br>Power : Captiva 450W<br>CPU : Intel i5 11400F<br>Mainboard : H510M<br>RAM : 16GB<br>Graphic : GTX 1650 4GB<br>SSD : 500GB M.2<br>CPU Cooler : LC120<br>Cooler : RGB<br>OS : Win11 Home<br>Type : PC<br>","Intel","Electronics > Computers","Computer","Computer,Intel",TRUE,,,,,,,"PCNB-65030",,shopify,73,deny,manual,936.63,,TRUE,TRUE,4046373650301,https://www.nexoc-store.de/shop/media/image/93/df/83/58071_014W5aYOosEFXKa_600x600..jpg,1,,FALSE,"Captiva G9IG 21V3","Chassis : Captiva 8860<br>Power : Captiva 450W<br>CPU : Intel i5 11400F<br>Mainboard : H510M<br>RAM : 16GB<br>Graphic : GTX 1650 4GB<br>SSD : 500GB M.2<br>CPU Cooler : LC120<br>Cooler : RGB<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-71305","Captiva G9IG 23V1","Chassis : Captiva AG 120<br>Power : Captiva 450W<br>CPU : Intel i5 12400F<br>Mainboard : H610M<br>RAM : 16GB<br>Graphic : RTX 3050 8GB<br>SSD : 500GB M.2<br>CPU Cooler : I350<br>OS : Win11 Home <br>Type : PC<br>","Intel","Electronics > Computers","Computer","Computer,Intel",TRUE,,,,,,,"PCNB-71305",,shopify,9,deny,manual,1105.47,,TRUE,TRUE,4046373713051,https://www.nexoc-store.de/shop/media/image/50/d0/f1/68878_01UFutWlQKIS9Na_600x600..jpg,1,,FALSE,"Captiva G9IG 23V1","Chassis : Captiva AG 120<br>Power : Captiva 450W<br>CPU : Intel i5 12400F<br>Mainboard : H610M<br>RAM : 16GB<br>Graphic : RTX 3050 8GB<br>SSD : 500GB M.2<br>CPU Cooler : I350<br>OS : Win11 Home <br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-59547","Captiva G9AG 21V1","Chassis : Captiva 8860 o.F.<br>Power : Captiva 450W<br>CPU : AMD R5 5600X<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : GTX 1650 4GB<br>SSD : 1TB M.2<br>CPU Cooler : A250<br>Cooler : red<br>OS : Win11 Home<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-59547",,shopify,113,deny,manual,1009.71,,TRUE,TRUE,4046373595473,https://www.nexoc-store.de/shop/media/image/34/f9/9a/50650_01_o-CardReader_600x600..jpg,1,,FALSE,"Captiva G9AG 21V1","Chassis : Captiva 8860 o.F.<br>Power : Captiva 450W<br>CPU : AMD R5 5600X<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : GTX 1650 4GB<br>SSD : 1TB M.2<br>CPU Cooler : A250<br>Cooler : red<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-66352","Captiva G9AG 21V1.1","Chassis : Captiva 8860 o.F.<br>Power : Captiva 450W<br>CPU : AMD R5 5600X<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : GTX 1650 4GB<br>SSD : 1TB M.2<br>CPU Cooler : A250<br>Cooler : red<br>OS : Win11 Home<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-66352",,shopify,113,deny,manual,1009.71,,TRUE,TRUE,4046373663523,https://www.nexoc-store.de/shop/media/image/8d/b6/d8/50650_01_o-CardReaderXxQuBeemSCNgi_600x600..jpg,1,,FALSE,"Captiva G9AG 21V1.1","Chassis : Captiva 8860 o.F.<br>Power : Captiva 450W<br>CPU : AMD R5 5600X<br>Mainboard : A520M<br>RAM : 16GB<br>Graphic : GTX 1650 4GB<br>SSD : 1TB M.2<br>CPU Cooler : A250<br>Cooler : red<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
"PCNB-59581","Captiva G9AG 21V2","Chassis : Captiva 8860 o.F.<br>Power : 350W<br>CPU : AMD R5 5600X<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : GTX 1650 4GB<br>SSD : 480GB<br>CPU Cooler : A250<br>Cooler : red<br>OS : Win11 Home<br>Type : PC<br>","AMD","Electronics > Computers","Computer","Computer,AMD",TRUE,,,,,,,"PCNB-59581",,shopify,113,deny,manual,915.21,,TRUE,TRUE,4046373595817,https://www.nexoc-store.de/shop/media/image/e3/f9/d3/50650_01_o-CardReaderVySkfrWrvDrFM_600x600..jpg,1,,FALSE,"Captiva G9AG 21V2","Chassis : Captiva 8860 o.F.<br>Power : 350W<br>CPU : AMD R5 5600X<br>Mainboard : A520M<br>RAM : 8GB<br>Graphic : GTX 1650 4GB<br>SSD : 480GB<br>CPU Cooler : A250<br>Cooler : red<br>OS : Win11 Home<br>Type : PC<br>","Computer",,,,,,,FALSE,,,,,,,,,,,,active
